Life tables (period 1x10), Males 	Last modified: 29 Apr 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
ITA      1910-1919       96      0.51474  0.40938  0.50      53      22      42       98   1.83
ITA      1910-1919       97      0.53995  0.42517  0.50      32      13      25       55   1.76
ITA      1910-1919       98      0.56496  0.44052  0.50      18       8      14       31   1.69
ITA      1910-1919       99      0.58965  0.45539  0.50      10       5       8       17   1.63
ITA      1910-1919      100      0.61389  0.46971  0.50       6       3       4        9   1.57
ITA      1910-1919      101      0.63757  0.48345  0.50       3       1       2        4   1.52
ITA      1910-1919      102      0.66061  0.49659  0.50       2       1       1        2   1.47
ITA      1910-1919      103      0.68291  0.50908  0.50       1       0       1        1   1.43
ITA      1910-1919      104      0.70440  0.52093  0.50       0       0       0        1   1.39
ITA      1910-1919      105      0.72503  0.53212  0.50       0       0       0        0   1.35
ITA      1910-1919      106      0.74473  0.54266  0.50       0       0       0        0   1.32
ITA      1910-1919      107      0.76348  0.55255  0.50       0       0       0        0   1.29
ITA      1910-1919      108      0.78126  0.56180  0.50       0       0       0        0   1.26
ITA      1910-1919      109      0.79806  0.57044  0.50       0       0       0        0   1.24
ITA      1910-1919      110+     0.81388  1.00000  1.23       0       0       0        0   1.23
ITA      1920-1929        0      0.14438  0.13111  0.30  100000   13111   90811  5009142  50.09
ITA      1920-1929        1      0.05054  0.04930  0.50   86889    4283   84747  4918331  56.60
ITA      1920-1929        2      0.01981  0.01962  0.50   82605    1621   81795  4833584  58.51
ITA      1920-1929        3      0.01089  0.01083  0.50   80985     877   80546  4751789  58.68
ITA      1920-1929        4      0.00746  0.00743  0.50   80108     595   79810  4671243  58.31
ITA      1920-1929        5      0.00534  0.00533  0.50   79513     424   79301  4591433  57.74
ITA      1920-1929        6      0.00430  0.00429  0.50   79089     340   78919  4512132  57.05
ITA      1920-1929        7      0.00343  0.00342  0.50   78749     269   78614  4433213  56.30
ITA      1920-1929        8      0.00297  0.00297  0.50   78480     233   78363  4354599  55.49
ITA      1920-1929        9      0.00267  0.00267  0.50   78247     209   78143  4276235  54.65
ITA      1920-1929       10      0.00253  0.00253  0.50   78038     197   77940  4198093  53.80
ITA      1920-1929       11      0.00232  0.00232  0.50   77841     181   77751  4120153  52.93
ITA      1920-1929       12      0.00230  0.00230  0.50   77660     178   77571  4042402  52.05
ITA      1920-1929       13      0.00225  0.00224  0.50   77482     174   77395  3964831  51.17
ITA      1920-1929       14      0.00249  0.00248  0.50   77308     192   77212  3887436  50.28
ITA      1920-1929       15      0.00281  0.00280  0.50   77116     216   77008  3810224  49.41
ITA      1920-1929       16      0.00327  0.00327  0.50   76900     251   76775  3733216  48.55
ITA      1920-1929       17      0.00383  0.00382  0.50   76649     293   76502  3656441  47.70
ITA      1920-1929       18      0.00458  0.00457  0.50   76356     349   76181  3579939  46.88
ITA      1920-1929       19      0.00511  0.00510  0.50   76007     388   75813  3503758  46.10
ITA      1920-1929       20      0.00583  0.00582  0.50   75619     440   75399  3427945  45.33
ITA      1920-1929       21      0.00580  0.00578  0.50   75179     434   74962  3352545  44.59
ITA      1920-1929       22      0.00573  0.00571  0.50   74745     427   74531  3277583  43.85
ITA      1920-1929       23      0.00571  0.00569  0.50   74318     423   74106  3203052  43.10
ITA      1920-1929       24      0.00556  0.00555  0.50   73895     410   73690  3128946  42.34
ITA      1920-1929       25      0.00548  0.00547  0.50   73485     402   73284  3055256  41.58
ITA      1920-1929       26      0.00542  0.00540  0.50   73083     395   72886  2981972  40.80
ITA      1920-1929       27      0.00536  0.00534  0.50   72688     388   72494  2909086  40.02
ITA      1920-1929       28      0.00547  0.00545  0.50   72300     394   72103  2836592  39.23
ITA      1920-1929       29      0.00541  0.00539  0.50   71906     388   71712  2764490  38.45
ITA      1920-1929       30      0.00569  0.00567  0.50   71518     405   71315  2692778  37.65
ITA      1920-1929       31      0.00552  0.00550  0.50   71112     391   70917  2621463  36.86
ITA      1920-1929       32      0.00565  0.00564  0.50   70721     399   70522  2550546  36.06
ITA      1920-1929       33      0.00585  0.00584  0.50   70322     410   70117  2480024  35.27
ITA      1920-1929       34      0.00584  0.00582  0.50   69912     407   69709  2409907  34.47
ITA      1920-1929       35      0.00603  0.00601  0.50   69505     418   69296  2340199  33.67
ITA      1920-1929       36      0.00614  0.00612  0.50   69088     423   68876  2270902  32.87
ITA      1920-1929       37      0.00614  0.00612  0.50   68665     420   68454  2202026  32.07
ITA      1920-1929       38      0.00655  0.00653  0.50   68244     446   68022  2133572  31.26
ITA      1920-1929       39      0.00669  0.00667  0.50   67799     452   67573  2065550  30.47
ITA      1920-1929       40      0.00710  0.00707  0.50   67346     476   67108  1997977  29.67
ITA      1920-1929       41      0.00710  0.00707  0.50   66870     473   66634  1930869  28.87
ITA      1920-1929       42      0.00762  0.00759  0.50   66397     504   66145  1864235  28.08
ITA      1920-1929       43      0.00776  0.00773  0.50   65894     510   65639  1798090  27.29
ITA      1920-1929       44      0.00824  0.00821  0.50   65384     537   65116  1732451  26.50
ITA      1920-1929       45      0.00873  0.00869  0.50   64847     564   64565  1667336  25.71
ITA      1920-1929       46      0.00900  0.00896  0.50   64283     576   63995  1602770  24.93
ITA      1920-1929       47      0.00951  0.00946  0.50   63707     603   63406  1538775  24.15
ITA      1920-1929       48      0.01016  0.01011  0.50   63105     638   62786  1475369  23.38
ITA      1920-1929       49      0.01061  0.01055  0.50   62467     659   62137  1412583  22.61
ITA      1920-1929       50      0.01189  0.01182  0.50   61807     731   61442  1350446  21.85
ITA      1920-1929       51      0.01215  0.01207  0.50   61077     737   60708  1289004  21.10
ITA      1920-1929       52      0.01319  0.01311  0.50   60339     791   59944  1228296  20.36
ITA      1920-1929       53      0.01379  0.01370  0.50   59549     816   59141  1168352  19.62
ITA      1920-1929       54      0.01476  0.01465  0.50   58733     860   58303  1109212  18.89
ITA      1920-1929       55      0.01557  0.01545  0.50   57873     894   57426  1050909  18.16
ITA      1920-1929       56      0.01687  0.01673  0.50   56979     953   56502   993483  17.44
ITA      1920-1929       57      0.01780  0.01764  0.50   56026     988   55532   936981  16.72
ITA      1920-1929       58      0.01948  0.01929  0.50   55038    1062   54507   881449  16.02
ITA      1920-1929       59      0.02087  0.02065  0.50   53976    1115   53418   826942  15.32
ITA      1920-1929       60      0.02406  0.02378  0.50   52861    1257   52233   773524  14.63
ITA      1920-1929       61      0.02505  0.02474  0.50   51604    1277   50966   721291  13.98
ITA      1920-1929       62      0.02810  0.02771  0.50   50327    1395   49630   670325  13.32
ITA      1920-1929       63      0.03025  0.02980  0.50   48933    1458   48204   620695  12.68
ITA      1920-1929       64      0.03270  0.03217  0.50   47475    1527   46711   572491  12.06
ITA      1920-1929       65      0.03570  0.03507  0.50   45948    1612   45142   525780  11.44
ITA      1920-1929       66      0.03831  0.03759  0.50   44336    1666   43503   480638  10.84
ITA      1920-1929       67      0.04205  0.04118  0.50   42670    1757   41791   437135  10.24
ITA      1920-1929       68      0.04711  0.04603  0.50   40912    1883   39971   395344   9.66
ITA      1920-1929       69      0.05102  0.04975  0.50   39029    1942   38058   355373   9.11
ITA      1920-1929       70      0.06118  0.05937  0.50   37087    2202   35987   317315   8.56
ITA      1920-1929       71      0.06401  0.06203  0.50   34886    2164   33804   281328   8.06
ITA      1920-1929       72      0.07371  0.07109  0.50   32722    2326   31559   247525   7.56
ITA      1920-1929       73      0.07989  0.07682  0.50   30396    2335   29228   215966   7.11
ITA      1920-1929       74      0.08960  0.08576  0.50   28061    2406   26857   186738   6.65
ITA      1920-1929       75      0.10093  0.09608  0.50   25654    2465   24422   159881   6.23
ITA      1920-1929       76      0.11121  0.10536  0.50   23189    2443   21968   135459   5.84
ITA      1920-1929       77      0.12006  0.11326  0.50   20746    2350   19571   113491   5.47
ITA      1920-1929       78      0.13443  0.12596  0.50   18396    2317   17238    93920   5.11
ITA      1920-1929       79      0.14471  0.13495  0.50   16079    2170   14994    76682   4.77
ITA      1920-1929       80      0.16735  0.15443  0.50   13909    2148   12835    61688   4.44
ITA      1920-1929       81      0.17493  0.16086  0.50   11761    1892   10815    48853   4.15
ITA      1920-1929       82      0.20068  0.18238  0.50    9869    1800    8969    38038   3.85
ITA      1920-1929       83      0.21870  0.19714  0.50    8069    1591    7274    29068   3.60
ITA      1920-1929       84      0.24507  0.21832  0.50    6479    1414    5771    21794   3.36
ITA      1920-1929       85      0.26189  0.23157  0.50    5064    1173    4478    16023   3.16
ITA      1920-1929       86      0.29075  0.25385  0.50    3891     988    3398    11545   2.97
ITA      1920-1929       87      0.31035  0.26866  0.50    2904     780    2514     8148   2.81
ITA      1920-1929       88      0.33407  0.28626  0.50    2124     608    1820     5634   2.65
ITA      1920-1929       89      0.35378  0.30061  0.50    1516     456    1288     3815   2.52
ITA      1920-1929       90      0.38055  0.31971  0.50    1060     339     891     2527   2.38
ITA      1920-1929       91      0.39150  0.32741  0.50     721     236     603     1636   2.27
ITA      1920-1929       92      0.43331  0.35615  0.50     485     173     399     1033   2.13
ITA      1920-1929       93      0.45102  0.36803  0.50     312     115     255      634   2.03
ITA      1920-1929       94      0.46558  0.37766  0.50     197      75     160      380   1.92
ITA      1920-1929       95      0.52657  0.41682  0.50     123      51      97      220   1.79
ITA      1920-1929       96      0.55511  0.43451  0.50      72      31      56      122   1.71
ITA      1920-1929       97      0.58329  0.45159  0.50      41      18      31       66   1.64
ITA      1920-1929       98      0.61095  0.46799  0.50      22      10      17       35   1.57
ITA      1920-1929       99      0.63790  0.48364  0.50      12       6       9       18   1.51
ITA      1920-1929      100      0.66402  0.49851  0.50       6       3       5        9   1.46
ITA      1920-1929      101      0.68916  0.51255  0.50       3       2       2        4   1.41
ITA      1920-1929      102      0.71324  0.52575  0.50       1       1       1        2   1.37
ITA      1920-1929      103      0.73617  0.53810  0.50       1       0       1        1   1.33
ITA      1920-1929      104      0.75789  0.54962  0.50       0       0       0        0   1.29
ITA      1920-1929      105      0.77836  0.56030  0.50       0       0       0        0   1.26
ITA      1920-1929      106      0.79756  0.57018  0.50       0       0       0        0   1.24
ITA      1920-1929      107      0.81549  0.57929  0.50       0       0       0        0   1.21
ITA      1920-1929      108      0.83216  0.58765  0.50       0       0       0        0   1.19
ITA      1920-1929      109      0.84762  0.59532  0.50       0       0       0        0   1.17
ITA      1920-1929      110+     0.86188  1.00000  1.16       0       0       0        0   1.16
ITA      1930-1939        0      0.11901  0.10985  0.30  100000   10985   92301  5470501  54.71
ITA      1930-1939        1      0.03669  0.03603  0.50   89015    3207   87411  5378200  60.42
ITA      1930-1939        2      0.01230  0.01222  0.50   85808    1049   85283  5290788  61.66
ITA      1930-1939        3      0.00654  0.00652  0.50   84759     553   84482  5205505  61.42
ITA      1930-1939        4      0.00447  0.00446  0.50   84206     375   84018  5121023  60.82
